integer value	ROI intensity	reference intensity
4520.000000	21325.000000	  0.003480
4540.000000	19981.000000	  0.003646
4560.000000	19458.000000	  0.003480
4580.000000	19584.000000	  0.003811
4600.000000	18342.000000	  0.003646
4620.000000	18129.000000	  0.003811
4640.000000	16986.000000	  0.003480
4660.000000	16495.000000	  0.003646
4680.000000	16231.000000	  0.003480
4700.000000	16926.000000	  0.003646
4720.000000	15450.000000	  0.003646
4740.000000	15290.000000	  0.003480
4760.000000	15245.000000	  0.003480
4780.000000	15049.000000	  0.003646
4800.000000	14534.000000	  0.003480
4820.000000	14874.000000	  0.003811
4840.000000	14395.000000	  0.003480
4860.000000	14615.000000	  0.003480
4880.000000	13893.000000	  0.003480
4900.000000	13752.000000	  0.003480
4920.000000	13932.000000	  0.003480
4940.000000	13963.000000	  0.003480
4960.000000	14388.000000	  0.003646
4980.000000	14852.000000	  0.003480
5000.000000	14517.000000	  0.003480
5020.000000	15111.000000	  0.003646
5040.000000	14818.000000	  0.003480
5060.000000	15502.000000	  0.003480
5080.000000	16814.000000	  0.003480
5100.000000	17032.000000	  0.003646
5120.000000	17508.000000	  0.003646
5140.000000	18511.000000	  0.003811
5160.000000	19337.000000	  0.003646
5180.000000	20044.000000	  0.003480
5200.000000	21519.000000	  0.003646
5220.000000	23021.000000	  0.003646
5240.000000	23646.000000	  0.003480
5260.000000	26502.000000	  0.003480
5280.000000	26719.000000	  0.003480
5300.000000	28806.000000	  0.003480
5320.000000	30643.000000	  0.003480
5340.000000	32430.000000	  0.003480
5360.000000	34429.000000	  0.003811
5380.000000	36756.000000	  0.003646
5400.000000	36017.000000	  0.003646
5420.000000	38926.000000	  0.003646
5440.000000	39198.000000	  0.003646
5460.000000	41571.000000	  0.003646
5480.000000	41959.000000	  0.003480
5500.000000	43430.000000	  0.003646
5520.000000	44279.000000	  0.003646
5540.000000	44339.000000	  0.003646
5560.000000	42012.000000	  0.003646
5580.000000	43226.000000	  0.003480
5600.000000	41081.000000	  0.003480
5620.000000	40360.000000	  0.003480
5640.000000	38637.000000	  0.003646
5660.000000	39456.000000	  0.003646
5680.000000	37008.000000	  0.003811
5700.000000	36382.000000	  0.003646
5720.000000	34412.000000	  0.003646
5740.000000	33681.000000	  0.003646
5760.000000	31264.000000	  0.003480
5780.000000	30842.000000	  0.003480
5800.000000	29878.000000	  0.003480
5820.000000	28805.000000	  0.003480
5840.000000	28683.000000	  0.003646
5860.000000	28244.000000	  0.003480
5880.000000	28715.000000	  0.003646
5900.000000	28266.000000	  0.003480
5920.000000	28078.000000	  0.003480
5940.000000	29644.000000	  0.003646
5960.000000	29337.000000	  0.003646
5980.000000	29805.000000	  0.003646
6000.000000	30527.000000	  0.003480
6020.000000	32184.000000	  0.003480
6040.000000	32931.000000	  0.003480
6060.000000	35129.000000	  0.003811
6080.000000	35856.000000	  0.003811
6100.000000	37148.000000	  0.003646
6120.000000	39538.000000	  0.003646
6140.000000	38343.000000	  0.003646
6160.000000	39183.000000	  0.003646
6180.000000	40094.000000	  0.003480
6200.000000	38961.000000	  0.003646
6220.000000	38037.000000	  0.003646
6240.000000	38793.000000	  0.003314
6260.000000	37611.000000	  0.003480
6280.000000	37050.000000	  0.003646
6300.000000	36282.000000	  0.003646
6320.000000	34713.000000	  0.003646
6340.000000	34379.000000	  0.003480
6360.000000	32257.000000	  0.003480
6380.000000	30135.000000	  0.003646
6400.000000	27695.000000	  0.003480
6420.000000	25907.000000	  0.003480
6440.000000	25064.000000	  0.003480
6460.000000	23257.000000	  0.003646
6480.000000	21617.000000	  0.003480
6500.000000	20456.000000	  0.003480
6520.000000	19824.000000	  0.003480
6540.000000	18316.000000	  0.003646
6560.000000	17138.000000	  0.003811
6580.000000	16296.000000	  0.003480
6600.000000	16126.000000	  0.003811
6620.000000	14791.000000	  0.003480
6640.000000	14188.000000	  0.003480
6660.000000	13778.000000	  0.003646
6680.000000	13084.000000	  0.003646
6700.000000	12916.000000	  0.003646
6720.000000	12495.000000	  0.003480
6740.000000	12137.000000	  0.003646
6760.000000	11808.000000	  0.003480
6780.000000	11412.000000	  0.003646
6800.000000	11102.000000	  0.003646
6820.000000	10616.000000	  0.003480
6840.000000	10194.000000	  0.003480
6860.000000	10210.000000	  0.003480
6880.000000	10073.000000	  0.003480
6900.000000	9649.000000	  0.003646
6920.000000	9594.000000	  0.003480
6940.000000	9359.000000	  0.003646
6960.000000	9323.000000	  0.003646
6980.000000	9407.000000	  0.003646
7000.000000	8786.000000	  0.003646
7020.000000	9030.000000	  0.003314
7040.000000	8677.000000	  0.003646
7060.000000	8339.000000	  0.003480
7080.000000	8888.000000	  0.003480
7100.000000	8415.000000	  0.003646
7120.000000	8339.000000	  0.003480
7140.000000	8628.000000	  0.003314
7160.000000	8471.000000	  0.003646
7180.000000	8436.000000	  0.003646
7200.000000	8317.000000	  0.003646
7220.000000	8223.000000	  0.003314
7240.000000	8197.000000	  0.003646
7260.000000	7771.000000	  0.003480
7280.000000	7984.000000	  0.003646
7300.000000	8046.000000	  0.003646
7320.000000	8279.000000	  0.003480
7340.000000	7963.000000	  0.003646
7360.000000	7772.000000	  0.003480
7380.000000	7855.000000	  0.003480
7400.000000	8175.000000	  0.003646
7420.000000	7706.000000	  0.003480
7440.000000	7830.000000	  0.003646
7460.000000	8034.000000	  0.003480
7480.000000	7742.000000	  0.003646
