integer value	ROI intensity	reference intensity
5650.000000	2698.000000	  0.003314
5700.000000	2249.000000	  0.003480
5750.000000	2198.000000	  0.003480
5800.000000	1909.000000	  0.003314
5850.000000	1658.000000	  0.003480
5900.000000	1593.000000	  0.003314
5950.000000	1475.000000	  0.003480
6000.000000	1308.000000	  0.003480
6050.000000	1208.000000	  0.003480
6100.000000	1192.000000	  0.003646
6150.000000	1045.000000	  0.003148
6200.000000	972.000000	  0.003314
6250.000000	901.000000	  0.003480
6300.000000	888.000000	  0.003314
6350.000000	828.000000	  0.003811
6400.000000	759.000000	  0.003480
6450.000000	754.000000	  0.003480
6500.000000	761.000000	  0.003314
6550.000000	681.000000	  0.003480
6600.000000	688.000000	  0.003480
6650.000000	709.000000	  0.003314
6700.000000	676.000000	  0.003314
6750.000000	618.000000	  0.003480
6800.000000	550.000000	  0.003314
6850.000000	615.000000	  0.003480
6900.000000	671.000000	  0.003314
6950.000000	583.000000	  0.003480
7000.000000	616.000000	  0.003314
7050.000000	564.000000	  0.003480
7100.000000	596.000000	  0.003314
7150.000000	549.000000	  0.003646
7200.000000	574.000000	  0.003480
7250.000000	555.000000	  0.003646
7300.000000	542.000000	  0.003480
7350.000000	575.000000	  0.003646
7400.000000	549.000000	  0.003480
7450.000000	592.000000	  0.003480
7500.000000	553.000000	  0.003480
7550.000000	584.000000	  0.003646
7600.000000	615.000000	  0.003646
7650.000000	574.000000	  0.003314
7700.000000	571.000000	  0.003646
7750.000000	544.000000	  0.003646
7800.000000	589.000000	  0.003480
7850.000000	610.000000	  0.003480
7900.000000	578.000000	  0.003480
7950.000000	544.000000	  0.003646
8000.000000	571.000000	  0.003646
8050.000000	551.000000	  0.003314
8100.000000	537.000000	  0.003646
8150.000000	571.000000	  0.003480
8200.000000	587.000000	  0.003646
8250.000000	557.000000	  0.003314
8300.000000	563.000000	  0.003314
8350.000000	588.000000	  0.003646
8400.000000	630.000000	  0.003646
8450.000000	610.000000	  0.003646
8500.000000	596.000000	  0.003314
8550.000000	580.000000	  0.003480
8600.000000	605.000000	  0.003314
8650.000000	597.000000	  0.003646
8700.000000	585.000000	  0.003480
8750.000000	679.000000	  0.003480
8800.000000	638.000000	  0.003480
8850.000000	668.000000	  0.003480
8900.000000	616.000000	  0.003480
8950.000000	637.000000	  0.003480
9000.000000	689.000000	  0.003480
9050.000000	752.000000	  0.003314
9100.000000	844.000000	  0.003480
9150.000000	930.000000	  0.003314
9200.000000	1047.000000	  0.003480
9250.000000	1373.000000	  0.003480
9300.000000	1658.000000	  0.003646
9350.000000	2073.000000	  0.003480
9400.000000	2623.000000	  0.003646
9450.000000	3471.000000	  0.003480
9500.000000	4523.000000	  0.003480
9550.000000	5880.000000	  0.003480
9600.000000	7766.000000	  0.003314
9650.000000	10152.000000	  0.003480
9700.000000	13132.000000	  0.003480
9750.000000	16664.000000	  0.003314
9800.000000	19388.000000	  0.003480
9850.000000	20783.000000	  0.003314
9900.000000	21601.000000	  0.003480
9950.000000	21467.000000	  0.003480
10000.000000	20015.000000	  0.003314
10050.000000	18101.000000	  0.003480
10100.000000	15861.000000	  0.003480
10150.000000	13945.000000	  0.003480
10200.000000	12277.000000	  0.003314
10250.000000	10934.000000	  0.003314
10300.000000	9601.000000	  0.003480
10350.000000	8682.000000	  0.003314
10400.000000	7687.000000	  0.003314
10450.000000	7004.000000	  0.003646
10500.000000	6072.000000	  0.003480
10550.000000	5269.000000	  0.003480
10600.000000	4663.000000	  0.003646
10650.000000	3985.000000	  0.003314
10700.000000	3496.000000	  0.003480
10750.000000	3040.000000	  0.003480
10800.000000	2719.000000	  0.003480
10850.000000	2362.000000	  0.003811
10900.000000	1959.000000	  0.003314
10950.000000	1845.000000	  0.003646
11000.000000	1676.000000	  0.003314
11050.000000	1540.000000	  0.003811
11100.000000	1425.000000	  0.003646
11150.000000	1211.000000	  0.003314
11200.000000	1216.000000	  0.003314
11250.000000	1128.000000	  0.003480
11300.000000	996.000000	  0.002983
11350.000000	966.000000	  0.002983
11400.000000	852.000000	  0.003314
11450.000000	877.000000	  0.003646
11500.000000	805.000000	  0.003480
11550.000000	778.000000	  0.003314
11600.000000	747.000000	  0.003811
11650.000000	760.000000	  0.003480
11700.000000	685.000000	  0.003314
11750.000000	685.000000	  0.003314
11800.000000	633.000000	  0.003480
11850.000000	603.000000	  0.003480
11900.000000	620.000000	  0.003646
11950.000000	621.000000	  0.003480
12000.000000	586.000000	  0.003314
12050.000000	602.000000	  0.003314
12100.000000	603.000000	  0.003480
12150.000000	588.000000	  0.003646
12200.000000	566.000000	  0.003480
12250.000000	582.000000	  0.003646
12300.000000	557.000000	  0.003314
12350.000000	561.000000	  0.003480
12400.000000	498.000000	  0.003480
12450.000000	579.000000	  0.003480
12500.000000	578.000000	  0.003646
12550.000000	593.000000	  0.003480
12600.000000	523.000000	  0.003148
12650.000000	582.000000	  0.003314
12700.000000	579.000000	  0.003314
12750.000000	589.000000	  0.003480
12800.000000	571.000000	  0.003148
12850.000000	565.000000	  0.003480
12900.000000	556.000000	  0.003314
12950.000000	601.000000	  0.003314
13000.000000	587.000000	  0.003314
13050.000000	598.000000	  0.003480
13100.000000	559.000000	  0.003480
13150.000000	523.000000	  0.003314
13200.000000	552.000000	  0.003314
13250.000000	585.000000	  0.003314
13300.000000	526.000000	  0.003314
13350.000000	599.000000	  0.003480
13400.000000	565.000000	  0.003480
13450.000000	518.000000	  0.003480
13500.000000	550.000000	  0.003480
13550.000000	589.000000	  0.003480
13600.000000	612.000000	  0.003314
13650.000000	604.000000	  0.003480
13700.000000	645.000000	  0.003646
13750.000000	628.000000	  0.003646
13800.000000	605.000000	  0.003480
13850.000000	636.000000	  0.003480
13900.000000	711.000000	  0.003480
13950.000000	716.000000	  0.003646
14000.000000	741.000000	  0.003314
14050.000000	889.000000	  0.003480
14100.000000	957.000000	  0.003480
14150.000000	1243.000000	  0.003480
14200.000000	1603.000000	  0.003480
14250.000000	2394.000000	  0.003480
14300.000000	3471.000000	  0.003314
14350.000000	5344.000000	  0.003480
14400.000000	8205.000000	  0.003480
14450.000000	10991.000000	  0.003646
14500.000000	14502.000000	  0.003314
14550.000000	17733.000000	  0.003480
14600.000000	19236.000000	  0.003480
14650.000000	19383.000000	  0.003480
14700.000000	18388.000000	  0.003646
14750.000000	16622.000000	  0.003480
14800.000000	14836.000000	  0.003646
14850.000000	13049.000000	  0.003314
14900.000000	11426.000000	  0.003480
14950.000000	10273.000000	  0.003314
15000.000000	9189.000000	  0.003646
15050.000000	8191.000000	  0.003646
15100.000000	7249.000000	  0.003480
15150.000000	6414.000000	  0.003480
15200.000000	5656.000000	  0.003480
15250.000000	4908.000000	  0.003646
15300.000000	4238.000000	  0.003314
15350.000000	3786.000000	  0.003646
15400.000000	3223.000000	  0.003646
15450.000000	3044.000000	  0.003646
15500.000000	2648.000000	  0.003480
15550.000000	2450.000000	  0.003314
15600.000000	1989.000000	  0.003480
15650.000000	1912.000000	  0.003480
15700.000000	1753.000000	  0.003480
15750.000000	1560.000000	  0.003480
15800.000000	1422.000000	  0.003480
15850.000000	1368.000000	  0.003480
15900.000000	1134.000000	  0.003480
15950.000000	1166.000000	  0.003646
