integer value	ROI intensity	reference intensity
3620.000000	41399.000000	  0.003646
3640.000000	41302.000000	  0.003480
3660.000000	43149.000000	  0.003646
3680.000000	44358.000000	  0.003480
3700.000000	44917.000000	  0.003811
3720.000000	48109.000000	  0.003811
3740.000000	49064.000000	  0.003646
3760.000000	48669.000000	  0.003480
3780.000000	50585.000000	  0.003480
3800.000000	50736.000000	  0.003480
3820.000000	54759.000000	  0.003646
3840.000000	57387.000000	  0.003480
3860.000000	59900.000000	  0.003480
3880.000000	60390.000000	  0.003646
3900.000000	65132.000000	  0.003480
3920.000000	65716.000000	  0.003646
3940.000000	70464.000000	  0.003646
3960.000000	71668.000000	  0.003480
3980.000000	75638.000000	  0.003480
4000.000000	77693.000000	  0.003314
4020.000000	81302.000000	  0.003646
4040.000000	80695.000000	  0.003480
4060.000000	82370.000000	  0.003314
4080.000000	82968.000000	  0.003480
4100.000000	83121.000000	  0.003480
4120.000000	83121.000000	  0.003314
4140.000000	83121.000000	  0.003646
4160.000000	83121.000000	  0.003314
4180.000000	83121.000000	  0.003646
4200.000000	83121.000000	  0.003646
4220.000000	83121.000000	  0.003646
4240.000000	83121.000000	  0.003480
4260.000000	83121.000000	  0.003480
4280.000000	83121.000000	  0.003646
4300.000000	83121.000000	  0.003646
4320.000000	83121.000000	  0.003480
4340.000000	83121.000000	  0.003646
4360.000000	83121.000000	  0.003480
4380.000000	83121.000000	  0.003646
4400.000000	83121.000000	  0.003646
4420.000000	83121.000000	  0.003646
4440.000000	82929.000000	  0.003480
4460.000000	83121.000000	  0.003646
4480.000000	82868.000000	  0.003646
4500.000000	83005.000000	  0.003480
4520.000000	83010.000000	  0.003480
4540.000000	81832.000000	  0.003480
4560.000000	82273.000000	  0.003646
4580.000000	80345.000000	  0.003646
4600.000000	80792.000000	  0.003646
4620.000000	79513.000000	  0.003811
4640.000000	77668.000000	  0.003646
4660.000000	79567.000000	  0.003646
4680.000000	76627.000000	  0.003480
4700.000000	79305.000000	  0.003480
4720.000000	78238.000000	  0.003646
4740.000000	81610.000000	  0.003480
4760.000000	79892.000000	  0.003811
4780.000000	79256.000000	  0.003646
4800.000000	81637.000000	  0.003314
4820.000000	82903.000000	  0.003646
4840.000000	82319.000000	  0.003480
4860.000000	83079.000000	  0.003646
4880.000000	83068.000000	  0.003646
4900.000000	83121.000000	  0.003480
4920.000000	83121.000000	  0.003314
4940.000000	83121.000000	  0.003646
4960.000000	83121.000000	  0.003646
4980.000000	83121.000000	  0.003480
