integer value	ROI intensity	reference intensity
2360.000000	56528.000000	  0.003480
2380.000000	53974.000000	  0.003314
2400.000000	53734.000000	  0.003646
2420.000000	50625.000000	  0.003480
2440.000000	51142.000000	  0.003480
2460.000000	49827.000000	  0.003480
2480.000000	51311.000000	  0.003811
2500.000000	49060.000000	  0.003480
2520.000000	48112.000000	  0.003646
2540.000000	45706.000000	  0.003646
2560.000000	46717.000000	  0.003480
2580.000000	44736.000000	  0.003646
2600.000000	45236.000000	  0.003480
2620.000000	46324.000000	  0.003646
2640.000000	43805.000000	  0.003480
2660.000000	44777.000000	  0.003480
2680.000000	44299.000000	  0.003314
2700.000000	43716.000000	  0.003480
2720.000000	42635.000000	  0.003646
2740.000000	43846.000000	  0.003480
2760.000000	44067.000000	  0.003646
2780.000000	44760.000000	  0.003646
2800.000000	45021.000000	  0.003480
2820.000000	46407.000000	  0.003646
2840.000000	45940.000000	  0.003646
2860.000000	48833.000000	  0.003646
2880.000000	48452.000000	  0.003480
2900.000000	52054.000000	  0.003480
2920.000000	52000.000000	  0.003646
2940.000000	53215.000000	  0.003646
2960.000000	55194.000000	  0.003480
2980.000000	58972.000000	  0.003646
3000.000000	56486.000000	  0.003480
3020.000000	59598.000000	  0.003480
3040.000000	60626.000000	  0.003480
3060.000000	64863.000000	  0.003646
3080.000000	65338.000000	  0.003646
3100.000000	66435.000000	  0.003646
3120.000000	69588.000000	  0.003314
3140.000000	66592.000000	  0.003646
3160.000000	71072.000000	  0.003646
3180.000000	69527.000000	  0.003646
3200.000000	69966.000000	  0.003480
3220.000000	72222.000000	  0.003480
3240.000000	68455.000000	  0.003646
3260.000000	70679.000000	  0.003646
3280.000000	68535.000000	  0.003480
3300.000000	68290.000000	  0.003480
3320.000000	70324.000000	  0.003314
3340.000000	66858.000000	  0.003480
3360.000000	67626.000000	  0.003646
3380.000000	65578.000000	  0.003646
3400.000000	62392.000000	  0.003646
3420.000000	61082.000000	  0.003646
3440.000000	62299.000000	  0.003646
3460.000000	60923.000000	  0.003480
3480.000000	57190.000000	  0.003480
3500.000000	57110.000000	  0.003646
3520.000000	58732.000000	  0.003646
3540.000000	56429.000000	  0.003480
3560.000000	54476.000000	  0.003480
3580.000000	55110.000000	  0.003480
3600.000000	53137.000000	  0.003811
3620.000000	54293.000000	  0.003646
3640.000000	52106.000000	  0.003480
3660.000000	50192.000000	  0.003480
3680.000000	51830.000000	  0.003646
3700.000000	50576.000000	  0.003480
3720.000000	50112.000000	  0.003646
3740.000000	51385.000000	  0.003480
3760.000000	52200.000000	  0.003646
3780.000000	55893.000000	  0.003646
3800.000000	53349.000000	  0.003646
3820.000000	53295.000000	  0.003646
3840.000000	57076.000000	  0.003646
3860.000000	56699.000000	  0.003480
3880.000000	57545.000000	  0.003646
3900.000000	59695.000000	  0.003314
3920.000000	60141.000000	  0.003646
3940.000000	59189.000000	  0.003646
3960.000000	59536.000000	  0.003480
3980.000000	64403.000000	  0.003646
4000.000000	62739.000000	  0.003480
4020.000000	66176.000000	  0.003646
4040.000000	67742.000000	  0.003480
4060.000000	67820.000000	  0.003480
4080.000000	67523.000000	  0.003480
4100.000000	69624.000000	  0.003646
4120.000000	69972.000000	  0.003646
4140.000000	70478.000000	  0.003480
4160.000000	66455.000000	  0.003646
4180.000000	69651.000000	  0.003480
4200.000000	66772.000000	  0.003314
4220.000000	66522.000000	  0.003646
4240.000000	64454.000000	  0.003314
4260.000000	63775.000000	  0.003480
4280.000000	62145.000000	  0.003646
4300.000000	58105.000000	  0.003646
4320.000000	57417.000000	  0.003314
4340.000000	56959.000000	  0.003480
4360.000000	52787.000000	  0.003480
4380.000000	51480.000000	  0.003646
4400.000000	51816.000000	  0.003646
4420.000000	50100.000000	  0.003646
4440.000000	48597.000000	  0.003480
4460.000000	47404.000000	  0.003646
4480.000000	45646.000000	  0.003646
4500.000000	43384.000000	  0.003480
4520.000000	46450.000000	  0.003480
4540.000000	42497.000000	  0.003480
4560.000000	43573.000000	  0.003480
4580.000000	42308.000000	  0.003314
4600.000000	44120.000000	  0.003480
4620.000000	42970.000000	  0.003480
4640.000000	44847.000000	  0.003480
4660.000000	46497.000000	  0.003480
4680.000000	43806.000000	  0.003480
4700.000000	45951.000000	  0.003480
4720.000000	47513.000000	  0.003646
4740.000000	47446.000000	  0.003314
4760.000000	50052.000000	  0.003646
4780.000000	52264.000000	  0.003480
4800.000000	51758.000000	  0.003646
4820.000000	53246.000000	  0.003646
4840.000000	58012.000000	  0.003480
4860.000000	58875.000000	  0.003480
4880.000000	61843.000000	  0.003646
4900.000000	61477.000000	  0.003480
4920.000000	65705.000000	  0.003646
4940.000000	64775.000000	  0.003480
4960.000000	66726.000000	  0.003811
4980.000000	71809.000000	  0.003480
5000.000000	69213.000000	  0.003480
5020.000000	72503.000000	  0.003480
5040.000000	73303.000000	  0.003480
