integer value	ROI intensity	reference intensity
6800.000000	3631.000000	  0.003480
6850.000000	3334.000000	  0.003646
6900.000000	3053.000000	  0.003480
6950.000000	2896.000000	  0.003480
7000.000000	2756.000000	  0.003480
7050.000000	2613.000000	  0.003646
7100.000000	2478.000000	  0.003480
7150.000000	2469.000000	  0.003646
7200.000000	2425.000000	  0.003646
7250.000000	2336.000000	  0.003480
7300.000000	2327.000000	  0.003646
7350.000000	2195.000000	  0.003480
7400.000000	2148.000000	  0.003646
7450.000000	2165.000000	  0.003646
7500.000000	2031.000000	  0.003480
7550.000000	2143.000000	  0.003314
7600.000000	2132.000000	  0.003480
7650.000000	2115.000000	  0.003480
7700.000000	2257.000000	  0.003646
7750.000000	2237.000000	  0.003480
7800.000000	2162.000000	  0.003480
7850.000000	2146.000000	  0.003480
7900.000000	2211.000000	  0.003480
7950.000000	2181.000000	  0.003646
8000.000000	2374.000000	  0.003480
8050.000000	2376.000000	  0.003646
8100.000000	2321.000000	  0.003314
8150.000000	2407.000000	  0.003480
8200.000000	2430.000000	  0.003480
8250.000000	2385.000000	  0.003646
8300.000000	2463.000000	  0.003480
8350.000000	2525.000000	  0.003480
8400.000000	2558.000000	  0.003480
8450.000000	2679.000000	  0.003646
8500.000000	2764.000000	  0.003480
8550.000000	3017.000000	  0.003646
8600.000000	3083.000000	  0.003480
8650.000000	3315.000000	  0.003646
8700.000000	3469.000000	  0.003480
8750.000000	3370.000000	  0.003646
8800.000000	3782.000000	  0.003480
8850.000000	3761.000000	  0.003480
8900.000000	4043.000000	  0.003646
8950.000000	4415.000000	  0.003480
9000.000000	4599.000000	  0.003646
9050.000000	5102.000000	  0.003646
9100.000000	5637.000000	  0.003480
9150.000000	6278.000000	  0.003646
9200.000000	7038.000000	  0.003314
9250.000000	8110.000000	  0.003480
9300.000000	9234.000000	  0.003480
9350.000000	10746.000000	  0.003646
9400.000000	12711.000000	  0.003480
9450.000000	14920.000000	  0.003314
9500.000000	17869.000000	  0.003646
9550.000000	21505.000000	  0.003646
9600.000000	26585.000000	  0.003646
9650.000000	32920.000000	  0.003480
9700.000000	41516.000000	  0.003480
9750.000000	50486.000000	  0.003480
9800.000000	61155.000000	  0.003480
9850.000000	69922.000000	  0.003480
9900.000000	76817.000000	  0.003646
9950.000000	80759.000000	  0.003314
10000.000000	82559.000000	  0.003480
10050.000000	82575.000000	  0.003480
10100.000000	82398.000000	  0.003480
10150.000000	80021.000000	  0.003480
10200.000000	74435.000000	  0.003480
10250.000000	67172.000000	  0.003646
10300.000000	60819.000000	  0.003646
10350.000000	55022.000000	  0.003480
10400.000000	50055.000000	  0.003314
10450.000000	46452.000000	  0.003646
10500.000000	42092.000000	  0.003646
10550.000000	38791.000000	  0.003480
10600.000000	35465.000000	  0.003480
10650.000000	32792.000000	  0.003480
10700.000000	29926.000000	  0.003314
10750.000000	26999.000000	  0.003480
10800.000000	24162.000000	  0.003480
10850.000000	22377.000000	  0.003646
10900.000000	20504.000000	  0.003480
10950.000000	18399.000000	  0.003646
11000.000000	16757.000000	  0.003480
11050.000000	15104.000000	  0.003480
11100.000000	13975.000000	  0.003480
11150.000000	12683.000000	  0.003314
11200.000000	11901.000000	  0.003480
11250.000000	10862.000000	  0.003480
11300.000000	10211.000000	  0.003646
11350.000000	9431.000000	  0.003480
11400.000000	8597.000000	  0.003480
11450.000000	8191.000000	  0.003480
11500.000000	7567.000000	  0.003480
11550.000000	6945.000000	  0.003480
11600.000000	6643.000000	  0.003646
11650.000000	6201.000000	  0.003480
11700.000000	5705.000000	  0.003480
11750.000000	5422.000000	  0.003480
11800.000000	4942.000000	  0.003480
11850.000000	4720.000000	  0.003314
11900.000000	4349.000000	  0.003314
11950.000000	4157.000000	  0.003480
12000.000000	3819.000000	  0.003646
12050.000000	3686.000000	  0.003480
12100.000000	3331.000000	  0.003646
12150.000000	3183.000000	  0.003314
12200.000000	2967.000000	  0.003646
12250.000000	2765.000000	  0.003480
12300.000000	2708.000000	  0.003314
12350.000000	2531.000000	  0.003646
12400.000000	2433.000000	  0.003480
12450.000000	2509.000000	  0.003480
12500.000000	2306.000000	  0.003480
