integer value	ROI intensity	reference intensity
5960.000000	61426.000000	  0.003480
5980.000000	57233.000000	  0.003480
6000.000000	57864.000000	  0.003480
6020.000000	55390.000000	  0.003480
6040.000000	55878.000000	  0.003646
6060.000000	52333.000000	  0.003480
6080.000000	51517.000000	  0.003480
6100.000000	50222.000000	  0.003480
6120.000000	50950.000000	  0.003314
6140.000000	49969.000000	  0.003480
6160.000000	52152.000000	  0.003480
6180.000000	52194.000000	  0.003480
6200.000000	51622.000000	  0.003314
6220.000000	54621.000000	  0.003480
6240.000000	55905.000000	  0.003646
6260.000000	56815.000000	  0.003646
6280.000000	57962.000000	  0.003480
6300.000000	57549.000000	  0.003480
6320.000000	59765.000000	  0.003646
6340.000000	61941.000000	  0.003480
6360.000000	65116.000000	  0.003480
6380.000000	65241.000000	  0.003314
6400.000000	66966.000000	  0.003646
6420.000000	72619.000000	  0.003480
6440.000000	73887.000000	  0.003480
6460.000000	73968.000000	  0.003314
6480.000000	73596.000000	  0.003646
6500.000000	73407.000000	  0.003480
6520.000000	77408.000000	  0.003480
6540.000000	77958.000000	  0.003314
6560.000000	76059.000000	  0.003480
6580.000000	76348.000000	  0.003646
6600.000000	73125.000000	  0.003480
6620.000000	73936.000000	  0.003314
6640.000000	73137.000000	  0.003480
6660.000000	72235.000000	  0.003314
6680.000000	71479.000000	  0.003480
6700.000000	70779.000000	  0.003480
6720.000000	66604.000000	  0.003480
6740.000000	65748.000000	  0.003646
6760.000000	61663.000000	  0.003646
6780.000000	62126.000000	  0.003646
6800.000000	62812.000000	  0.003480
6820.000000	61085.000000	  0.003480
6840.000000	57301.000000	  0.003646
6860.000000	58317.000000	  0.003480
6880.000000	58728.000000	  0.003480
6900.000000	59088.000000	  0.003480
6920.000000	62658.000000	  0.003480
6940.000000	61302.000000	  0.003480
6960.000000	62683.000000	  0.003646
6980.000000	64214.000000	  0.003480
7000.000000	63789.000000	  0.003480
7020.000000	64278.000000	  0.003480
7040.000000	68240.000000	  0.003480
7060.000000	68749.000000	  0.003480
7080.000000	70720.000000	  0.003480
7100.000000	72487.000000	  0.003314
7120.000000	77096.000000	  0.003646
7140.000000	75760.000000	  0.003480
7160.000000	79317.000000	  0.003646
7180.000000	77270.000000	  0.003314
7200.000000	76483.000000	  0.003646
7220.000000	74140.000000	  0.003480
7240.000000	76111.000000	  0.003480
7260.000000	72857.000000	  0.003480
7280.000000	72173.000000	  0.003314
7300.000000	71011.000000	  0.003480
7320.000000	69992.000000	  0.003480
7340.000000	67196.000000	  0.003646
7360.000000	65558.000000	  0.003480
7380.000000	62257.000000	  0.003314
7400.000000	59816.000000	  0.003480
7420.000000	59056.000000	  0.003480
7440.000000	55610.000000	  0.003480
7460.000000	55638.000000	  0.003480
7480.000000	52305.000000	  0.003480
7500.000000	49537.000000	  0.003646
7520.000000	47412.000000	  0.003646
7540.000000	47006.000000	  0.003480
7560.000000	46666.000000	  0.003480
7580.000000	45080.000000	  0.003480
7600.000000	44076.000000	  0.003646
7620.000000	45544.000000	  0.003646
7640.000000	44962.000000	  0.003480
7660.000000	44195.000000	  0.003480
7680.000000	44213.000000	  0.003646
7700.000000	43834.000000	  0.003314
7720.000000	46903.000000	  0.003480
7740.000000	48574.000000	  0.003646
7760.000000	48850.000000	  0.003646
7780.000000	51543.000000	  0.003480
7800.000000	53500.000000	  0.003480
7820.000000	53833.000000	  0.003646
7840.000000	54414.000000	  0.003646
7860.000000	55445.000000	  0.003314
7880.000000	56657.000000	  0.003646
7900.000000	54347.000000	  0.003480
7920.000000	58232.000000	  0.003480
7940.000000	54945.000000	  0.003480
7960.000000	54419.000000	  0.003646
7980.000000	55020.000000	  0.003646
8000.000000	53594.000000	  0.003646
8020.000000	51543.000000	  0.003646
8040.000000	48046.000000	  0.003646
8060.000000	46069.000000	  0.003314
8080.000000	43822.000000	  0.003314
8100.000000	41141.000000	  0.003480
8120.000000	36686.000000	  0.003480
8140.000000	37421.000000	  0.003646
8160.000000	34308.000000	  0.003646
8180.000000	33267.000000	  0.003480
8200.000000	31661.000000	  0.003480
8220.000000	30795.000000	  0.003480
8240.000000	28716.000000	  0.003480
8260.000000	28446.000000	  0.003480
8280.000000	25945.000000	  0.003480
8300.000000	25501.000000	  0.003646
8320.000000	25216.000000	  0.003480
8340.000000	24633.000000	  0.003480
8360.000000	24387.000000	  0.003646
8380.000000	23504.000000	  0.003314
8400.000000	22204.000000	  0.003314
8420.000000	23091.000000	  0.003480
8440.000000	21362.000000	  0.003646
8460.000000	21577.000000	  0.003646
8480.000000	21410.000000	  0.003646
8500.000000	21059.000000	  0.003480
8520.000000	20999.000000	  0.003480
8540.000000	20693.000000	  0.003480
8560.000000	19634.000000	  0.003480
8580.000000	19419.000000	  0.003480
8600.000000	19095.000000	  0.003646
8620.000000	19258.000000	  0.003480
8640.000000	18206.000000	  0.003314
8660.000000	18376.000000	  0.003314
8680.000000	17909.000000	  0.003646
8700.000000	18519.000000	  0.003480
8720.000000	17533.000000	  0.003646
8740.000000	17014.000000	  0.003314
8760.000000	17885.000000	  0.003314
8780.000000	17503.000000	  0.003480
8800.000000	17214.000000	  0.003480
8820.000000	18179.000000	  0.003480
8840.000000	17672.000000	  0.003646
8860.000000	17431.000000	  0.003314
8880.000000	17679.000000	  0.003646
8900.000000	18021.000000	  0.003480
8920.000000	18110.000000	  0.003480
8940.000000	18259.000000	  0.003480
8960.000000	18679.000000	  0.003480
8980.000000	18570.000000	  0.003480
