integer value	ROI intensity	reference intensity
4480.000000	15209.000000	  0.003646
4500.000000	15481.000000	  0.003646
4520.000000	15395.000000	  0.003314
4540.000000	16718.000000	  0.003480
4560.000000	16622.000000	  0.003480
4580.000000	17219.000000	  0.003480
4600.000000	17921.000000	  0.003480
4620.000000	18868.000000	  0.003480
4640.000000	19397.000000	  0.003811
4660.000000	20375.000000	  0.003646
4680.000000	21192.000000	  0.003480
4700.000000	21523.000000	  0.003646
4720.000000	23076.000000	  0.003646
4740.000000	23960.000000	  0.003480
4760.000000	25421.000000	  0.003646
4780.000000	26326.000000	  0.003646
4800.000000	27472.000000	  0.003480
4820.000000	28732.000000	  0.003480
4840.000000	30085.000000	  0.003480
4860.000000	31699.000000	  0.003480
4880.000000	33594.000000	  0.003480
4900.000000	35446.000000	  0.003480
4920.000000	36440.000000	  0.003480
4940.000000	36170.000000	  0.003480
4960.000000	37940.000000	  0.003646
4980.000000	39766.000000	  0.003480
5000.000000	43128.000000	  0.003646
5020.000000	42851.000000	  0.003811
5040.000000	43569.000000	  0.003646
5060.000000	44830.000000	  0.003646
5080.000000	45633.000000	  0.003646
5100.000000	44695.000000	  0.003480
5120.000000	45904.000000	  0.003480
5140.000000	45574.000000	  0.003646
5160.000000	45330.000000	  0.003646
5180.000000	44920.000000	  0.003480
5200.000000	45208.000000	  0.003314
5220.000000	43811.000000	  0.003480
5240.000000	43443.000000	  0.003480
5260.000000	42948.000000	  0.003480
5280.000000	40956.000000	  0.003480
5300.000000	40005.000000	  0.003646
5320.000000	39395.000000	  0.003646
5340.000000	39258.000000	  0.003480
5360.000000	37589.000000	  0.003646
5380.000000	36234.000000	  0.003480
5400.000000	36958.000000	  0.003480
5420.000000	36705.000000	  0.003646
5440.000000	36633.000000	  0.003480
5460.000000	35924.000000	  0.003480
5480.000000	35772.000000	  0.003646
5500.000000	36053.000000	  0.003646
5520.000000	35230.000000	  0.003646
5540.000000	36431.000000	  0.003646
5560.000000	34913.000000	  0.003480
5580.000000	38385.000000	  0.003314
5600.000000	39989.000000	  0.003480
5620.000000	39513.000000	  0.003480
5640.000000	42959.000000	  0.003314
5660.000000	41714.000000	  0.003646
5680.000000	42153.000000	  0.003646
5700.000000	44837.000000	  0.003646
5720.000000	45910.000000	  0.003646
5740.000000	45553.000000	  0.003646
5760.000000	47034.000000	  0.003480
5780.000000	47682.000000	  0.003480
5800.000000	48972.000000	  0.003646
5820.000000	49291.000000	  0.003480
5840.000000	51314.000000	  0.003480
5860.000000	48965.000000	  0.003646
5880.000000	51794.000000	  0.003480
5900.000000	50649.000000	  0.003480
5920.000000	48366.000000	  0.003480
5940.000000	46530.000000	  0.003480
5960.000000	47812.000000	  0.003646
5980.000000	44728.000000	  0.003480
6000.000000	42620.000000	  0.003480
6020.000000	42106.000000	  0.003314
6040.000000	41363.000000	  0.003811
6060.000000	37784.000000	  0.003646
6080.000000	38063.000000	  0.003480
6100.000000	35713.000000	  0.003480
6120.000000	34370.000000	  0.003480
6140.000000	33506.000000	  0.003646
6160.000000	33007.000000	  0.003646
6180.000000	30975.000000	  0.003646
6200.000000	31266.000000	  0.003480
6220.000000	30670.000000	  0.003480
6240.000000	31485.000000	  0.003480
6260.000000	28840.000000	  0.003646
6280.000000	28384.000000	  0.003480
6300.000000	27966.000000	  0.003480
6320.000000	25868.000000	  0.003646
6340.000000	26812.000000	  0.003646
6360.000000	25096.000000	  0.003480
6380.000000	24875.000000	  0.003480
6400.000000	24411.000000	  0.003646
6420.000000	23819.000000	  0.003480
6440.000000	23006.000000	  0.003480
6460.000000	22738.000000	  0.003646
6480.000000	21253.000000	  0.003646
6500.000000	20814.000000	  0.003480
6520.000000	21043.000000	  0.003480
6540.000000	19776.000000	  0.003646
6560.000000	19685.000000	  0.003646
6580.000000	19236.000000	  0.003811
6600.000000	19081.000000	  0.003480
6620.000000	19134.000000	  0.003480
6640.000000	19456.000000	  0.003646
6660.000000	19558.000000	  0.003480
6680.000000	19268.000000	  0.003480
6700.000000	18992.000000	  0.003646
6720.000000	18698.000000	  0.003646
6740.000000	18604.000000	  0.003646
6760.000000	18815.000000	  0.003811
6780.000000	19325.000000	  0.003480
6800.000000	19977.000000	  0.003480
6820.000000	19906.000000	  0.003646
6840.000000	20238.000000	  0.003646
6860.000000	21074.000000	  0.003646
6880.000000	21976.000000	  0.003480
6900.000000	23175.000000	  0.003480
6920.000000	23028.000000	  0.003646
6940.000000	24758.000000	  0.003646
6960.000000	24488.000000	  0.003480
6980.000000	24922.000000	  0.003480
7000.000000	25987.000000	  0.003480
7020.000000	28511.000000	  0.003646
7040.000000	30541.000000	  0.003646
7060.000000	32056.000000	  0.003314
7080.000000	32147.000000	  0.003480
7100.000000	34728.000000	  0.003480
7120.000000	36936.000000	  0.003480
7140.000000	37926.000000	  0.003646
7160.000000	39853.000000	  0.003646
7180.000000	39940.000000	  0.003480
7200.000000	42951.000000	  0.003646
7220.000000	44844.000000	  0.003480
7240.000000	45876.000000	  0.003480
7260.000000	46971.000000	  0.003646
7280.000000	48517.000000	  0.003646
7300.000000	49109.000000	  0.003314
7320.000000	49717.000000	  0.003480
7340.000000	51017.000000	  0.003314
7360.000000	49929.000000	  0.003480
7380.000000	49882.000000	  0.003480
7400.000000	50240.000000	  0.003811
7420.000000	49332.000000	  0.003480
7440.000000	47242.000000	  0.003646
7460.000000	45679.000000	  0.003480
7480.000000	45526.000000	  0.003480
7500.000000	45320.000000	  0.003480
7520.000000	41877.000000	  0.003480
7540.000000	40682.000000	  0.003480
7560.000000	41369.000000	  0.003646
7580.000000	40622.000000	  0.003480
7600.000000	38181.000000	  0.003646
7620.000000	37667.000000	  0.003480
7640.000000	37237.000000	  0.003480
7660.000000	38330.000000	  0.003480
7680.000000	36556.000000	  0.003646
7700.000000	35959.000000	  0.003480
7720.000000	36370.000000	  0.003480
7740.000000	36560.000000	  0.003646
7760.000000	37123.000000	  0.003646
7780.000000	38771.000000	  0.003480
7800.000000	38938.000000	  0.003480
7820.000000	40320.000000	  0.003480
7840.000000	41267.000000	  0.003480
7860.000000	41678.000000	  0.003480
7880.000000	41025.000000	  0.003480
7900.000000	43649.000000	  0.003314
7920.000000	44391.000000	  0.003646
7940.000000	46176.000000	  0.003646
7960.000000	46264.000000	  0.003480
7980.000000	47074.000000	  0.003646
8000.000000	46914.000000	  0.003480
8020.000000	48913.000000	  0.003811
8040.000000	46443.000000	  0.003480
8060.000000	49139.000000	  0.003314
8080.000000	48171.000000	  0.003646
8100.000000	49268.000000	  0.003480
8120.000000	48020.000000	  0.003646
8140.000000	48150.000000	  0.003314
8160.000000	47201.000000	  0.003646
8180.000000	45234.000000	  0.003480
8200.000000	42612.000000	  0.003646
8220.000000	43139.000000	  0.003646
8240.000000	40045.000000	  0.003480
8260.000000	38699.000000	  0.003646
8280.000000	36797.000000	  0.003480
8300.000000	34642.000000	  0.003480
8320.000000	33968.000000	  0.003480
8340.000000	32745.000000	  0.003646
8360.000000	32554.000000	  0.003646
8380.000000	31637.000000	  0.003314
8400.000000	30267.000000	  0.003314
8420.000000	29492.000000	  0.003314
8440.000000	27896.000000	  0.003314
8460.000000	26966.000000	  0.003480
8480.000000	27145.000000	  0.003646
8500.000000	25724.000000	  0.003480
8520.000000	24429.000000	  0.003646
8540.000000	23688.000000	  0.003314
8560.000000	23227.000000	  0.003314
8580.000000	21982.000000	  0.003480
8600.000000	20954.000000	  0.003646
8620.000000	20543.000000	  0.003314
8640.000000	20170.000000	  0.003480
8660.000000	18869.000000	  0.003480
8680.000000	18721.000000	  0.003646
8700.000000	18295.000000	  0.003646
8720.000000	17722.000000	  0.003314
8740.000000	16612.000000	  0.003314
8760.000000	16044.000000	  0.003480
8780.000000	16158.000000	  0.003480
8800.000000	15141.000000	  0.003646
8820.000000	15042.000000	  0.003480
8840.000000	14462.000000	  0.003480
8860.000000	14312.000000	  0.003646
8880.000000	13659.000000	  0.003646
8900.000000	13602.000000	  0.003646
8920.000000	13071.000000	  0.003646
8940.000000	13655.000000	  0.003480
8960.000000	13075.000000	  0.003646
8980.000000	13235.000000	  0.003646
