integer value	ROI intensity	reference intensity
3400.000000	35693.000000	  0.003646
3420.000000	35110.000000	  0.003480
3440.000000	33462.000000	  0.003480
3460.000000	32611.000000	  0.003314
3480.000000	31931.000000	  0.003646
3500.000000	32151.000000	  0.003646
3520.000000	32131.000000	  0.003480
3540.000000	31095.000000	  0.003480
3560.000000	30801.000000	  0.003480
3580.000000	30647.000000	  0.003646
3600.000000	29531.000000	  0.003480
3620.000000	28223.000000	  0.003646
3640.000000	28202.000000	  0.003646
3660.000000	27820.000000	  0.003646
3680.000000	28009.000000	  0.003480
3700.000000	27285.000000	  0.003646
3720.000000	28698.000000	  0.003646
3740.000000	27696.000000	  0.003646
3760.000000	27440.000000	  0.003480
3780.000000	27424.000000	  0.003480
3800.000000	28207.000000	  0.003811
3820.000000	27368.000000	  0.003480
3840.000000	27425.000000	  0.003646
3860.000000	28288.000000	  0.003811
3880.000000	28130.000000	  0.003480
3900.000000	28247.000000	  0.003480
3920.000000	28526.000000	  0.003480
3940.000000	30497.000000	  0.003646
3960.000000	30413.000000	  0.003646
3980.000000	30712.000000	  0.003646
4000.000000	31946.000000	  0.003480
4020.000000	33559.000000	  0.003480
4040.000000	35579.000000	  0.003646
4060.000000	34863.000000	  0.003480
4080.000000	37297.000000	  0.003646
4100.000000	37505.000000	  0.003480
4120.000000	39789.000000	  0.003480
4140.000000	40890.000000	  0.003480
4160.000000	44112.000000	  0.003646
4180.000000	43392.000000	  0.003480
4200.000000	47901.000000	  0.003646
4220.000000	49234.000000	  0.003480
4240.000000	51666.000000	  0.003480
4260.000000	53436.000000	  0.003646
4280.000000	57730.000000	  0.003646
4300.000000	58923.000000	  0.003480
4320.000000	63941.000000	  0.003646
4340.000000	62576.000000	  0.003811
4360.000000	64514.000000	  0.003811
4380.000000	65346.000000	  0.003480
4400.000000	70515.000000	  0.003480
4420.000000	70083.000000	  0.003646
4440.000000	75821.000000	  0.003646
4460.000000	73198.000000	  0.003646
4480.000000	75037.000000	  0.003646
4500.000000	74420.000000	  0.003480
4520.000000	76777.000000	  0.003646
4540.000000	71117.000000	  0.003314
4560.000000	78204.000000	  0.003646
4580.000000	72787.000000	  0.003480
4600.000000	74503.000000	  0.003314
4620.000000	72521.000000	  0.003646
4640.000000	70696.000000	  0.003646
4660.000000	68982.000000	  0.003646
4680.000000	65834.000000	  0.003646
4700.000000	62732.000000	  0.003480
4720.000000	62832.000000	  0.003480
4740.000000	58583.000000	  0.003646
4760.000000	55756.000000	  0.003646
4780.000000	57178.000000	  0.003646
4800.000000	53747.000000	  0.003480
4820.000000	50792.000000	  0.003480
4840.000000	50948.000000	  0.003646
4860.000000	50536.000000	  0.003646
4880.000000	52009.000000	  0.003646
4900.000000	50168.000000	  0.003480
4920.000000	48148.000000	  0.003646
4940.000000	47921.000000	  0.003480
4960.000000	47838.000000	  0.003480
4980.000000	48278.000000	  0.003646
5000.000000	46252.000000	  0.003646
5020.000000	50647.000000	  0.003480
5040.000000	49313.000000	  0.003480
5060.000000	52424.000000	  0.003646
5080.000000	54856.000000	  0.003480
5100.000000	54838.000000	  0.003480
5120.000000	56157.000000	  0.003646
5140.000000	56540.000000	  0.003480
5160.000000	60384.000000	  0.003646
5180.000000	59900.000000	  0.003646
5200.000000	62237.000000	  0.003646
5220.000000	63764.000000	  0.003480
5240.000000	65962.000000	  0.003480
5260.000000	68177.000000	  0.003811
5280.000000	70390.000000	  0.003646
5300.000000	71316.000000	  0.003646
5320.000000	72690.000000	  0.003480
5340.000000	71110.000000	  0.003480
5360.000000	73102.000000	  0.003646
5380.000000	73056.000000	  0.003646
5400.000000	71105.000000	  0.003646
5420.000000	73067.000000	  0.003646
5440.000000	73346.000000	  0.003314
5460.000000	70329.000000	  0.003480
5480.000000	69126.000000	  0.003480
5500.000000	67514.000000	  0.003480
5520.000000	64492.000000	  0.003646
5540.000000	63473.000000	  0.003646
5560.000000	58372.000000	  0.003480
5580.000000	57828.000000	  0.003646
5600.000000	54914.000000	  0.003646
5620.000000	55333.000000	  0.003480
5640.000000	50187.000000	  0.003480
5660.000000	48260.000000	  0.003480
5680.000000	46731.000000	  0.003646
5700.000000	41824.000000	  0.003646
5720.000000	40208.000000	  0.003646
5740.000000	39652.000000	  0.003480
5760.000000	36009.000000	  0.003480
5780.000000	36617.000000	  0.003646
5800.000000	36052.000000	  0.003646
5820.000000	34938.000000	  0.003480
5840.000000	30942.000000	  0.003480
5860.000000	31314.000000	  0.003480
5880.000000	30008.000000	  0.003480
5900.000000	30639.000000	  0.003646
5920.000000	29854.000000	  0.003480
5940.000000	28919.000000	  0.003314
5960.000000	28110.000000	  0.003314
5980.000000	27012.000000	  0.003646
