integer value	ROI intensity	reference intensity
1500.000000	9061.000000	  0.003480
1520.000000	8710.000000	  0.003480
1540.000000	8448.000000	  0.003480
1560.000000	8402.000000	  0.003480
1580.000000	8602.000000	  0.003646
1600.000000	8992.000000	  0.003480
1620.000000	8504.000000	  0.003646
1640.000000	8968.000000	  0.003646
1660.000000	8966.000000	  0.003646
1680.000000	8692.000000	  0.003480
1700.000000	8669.000000	  0.003480
1720.000000	8657.000000	  0.003480
1740.000000	8724.000000	  0.003480
1760.000000	8491.000000	  0.003646
1780.000000	8625.000000	  0.003480
1800.000000	8691.000000	  0.003480
1820.000000	8618.000000	  0.003480
1840.000000	8402.000000	  0.003480
1860.000000	8433.000000	  0.003480
1880.000000	8368.000000	  0.003480
1900.000000	8492.000000	  0.003480
1920.000000	8416.000000	  0.003480
1940.000000	8511.000000	  0.003480
1960.000000	8113.000000	  0.003480
1980.000000	8589.000000	  0.003646
2000.000000	8275.000000	  0.003480
2020.000000	8347.000000	  0.003480
2040.000000	8293.000000	  0.003646
2060.000000	8086.000000	  0.003480
2080.000000	8267.000000	  0.003646
2100.000000	8434.000000	  0.003480
2120.000000	8439.000000	  0.003480
2140.000000	8516.000000	  0.003646
2160.000000	8261.000000	  0.003314
2180.000000	8451.000000	  0.003480
2200.000000	8323.000000	  0.003646
2220.000000	7901.000000	  0.003480
2240.000000	8255.000000	  0.003480
2260.000000	8562.000000	  0.003646
2280.000000	8304.000000	  0.003480
2300.000000	8502.000000	  0.003646
2320.000000	8549.000000	  0.003646
2340.000000	8489.000000	  0.003646
2360.000000	8761.000000	  0.003480
2380.000000	8725.000000	  0.003646
2400.000000	8718.000000	  0.003646
2420.000000	8562.000000	  0.003646
2440.000000	8721.000000	  0.003480
2460.000000	8812.000000	  0.003646
2480.000000	8919.000000	  0.003480
2500.000000	9007.000000	  0.003480
2520.000000	9086.000000	  0.003314
2540.000000	9144.000000	  0.003646
2560.000000	8904.000000	  0.003480
2580.000000	8883.000000	  0.003646
2600.000000	8726.000000	  0.003480
2620.000000	8936.000000	  0.003646
